41.32,0.0050328,0.0039375,0.00095818,0.00074665
43.288,0.0043923,0.0034259,0.00081393,0.0006344
45.349,0.0038326,0.0029804,0.00069128,0.00053895
47.508,0.0033431,0.0025923,0.00058689,0.00045773
49.77,0.0029162,0.0022548,0.00049826,0.00038875
52.14,0.0025437,0.0019611,0.00042302,0.00033017
54.623,0.0022188,0.0017058,0.00035914,0.00028041
57.224,0.0019348,0.0014832,0.00030487,0.00023814
59.948,0.0016862,0.0012889,0.00025875,0.00020221
62.803,0.0014696,0.0011201,0.0002196,0.00017171
65.793,0.0012808,0.0009734,0.00018638,0.0001458
68.926,0.0011162,0.00084591,0.00015818,0.00012381
72.208,0.0009727,0.00073491,0.00013425,0.00010513
75.646,0.0008475,0.00063823,0.00011393,8.9267e-5
79.248,0.0007384,0.00055427,9.6686e-5,7.5797e-5
83.022,0.00064335,0.00048135,8.2052e-5,6.4361e-5
86.975,0.00056054,0.00041803,6.9634e-5,5.4649e-5
91.116,0.00048834,0.00036291,5.9099e-5,4.6405e-5
95.455,0.00042539,0.00031492,5.0164e-5,3.9407e-5
100.0,0.00037055,0.00027328,4.2579e-5,3.3463e-5
1.0,211.46,201.51,122.33,87.079
1.0476,186.66,178.02,108.15,76.996
1.0975,164.76,157.26,95.609,68.08
1.1498,145.34,138.76,84.383,60.112
1.2045,128.15,122.31,74.364,53.009
1.2619,112.99,107.81,65.534,46.745
1.3219,99.619,95.03,57.752,41.221
1.3849,87.832,83.764,50.895,36.35
1.4508,77.339,73.755,44.768,32.003
1.5199,68.034,64.891,39.326,28.143
1.5923,59.849,57.092,34.545,24.748
1.6681,52.647,50.23,30.345,21.763
1.7475,46.313,44.193,26.656,19.137
1.8307,40.769,38.863,23.366,16.797
1.9179,35.903,34.165,20.456,14.727
2.0092,31.618,30.035,17.908,12.912
2.1049,27.845,26.404,15.678,11.321
2.2051,24.521,23.213,13.726,9.9256
2.3101,21.554,20.37,11.988,8.6838
2.4201,18.929,17.86,10.459,7.5895
2.5354,16.624,15.659,9.1253,6.6332
2.6561,14.599,13.73,7.9614,5.7973
2.7826,12.821,12.038,6.9459,5.0667
2.9151,11.222,10.528,6.0447,4.4175
3.0539,9.809,9.198,5.2554,3.848
3.1993,8.5741,8.0364,4.5691,3.3519
3.3516,7.4946,7.0214,3.9725,2.9197
3.5112,6.5509,6.1346,3.4537,2.5432
3.6784,5.7346,5.3583,2.9946,2.2095
3.8535,5.0222,4.68,2.5945,1.9181
4.037,4.3983,4.0874,2.2478,1.6651
4.2292,3.8519,3.5699,1.9475,1.4455
4.4306,3.3733,3.1179,1.6872,1.2548
4.6416,2.9511,2.7196,1.4578,1.0864
4.8626,2.5811,2.3714,1.2589,0.94008
5.0941,2.2574,2.0679,1.0871,0.81345
5.3367,1.9744,1.8032,0.93881,0.70388
5.5908,1.7268,1.5723,0.8107,0.60905
5.857,1.509,1.3696,0.69836,0.5257
6.1359,1.3185,1.1927,0.60138,0.45358
6.4281,1.1521,1.0387,0.51786,0.39136
6.7342,1.0066,0.90463,0.44594,0.33766
7.0548,0.87951,0.78782,0.38401,0.29133
7.3907,0.768,0.68546,0.32988,0.25071
7.7426,0.67059,0.59636,0.28333,0.21571
8.1113,0.58554,0.51883,0.24335,0.18559
8.4975,0.51126,0.45138,0.20901,0.15967
8.9022,0.44641,0.39269,0.17951,0.13738
9.326,0.38961,0.3414,0.15379,0.11786
9.7701,0.34004,0.29679,0.13174,0.1011
10.235,0.29677,0.25801,0.11286,0.086726
10.723,0.259,0.2243,0.096681,0.074395
11.233,0.22604,0.19499,0.082817,0.063812
11.768,0.19723,0.16946,0.070785,0.054593
12.328,0.17209,0.14727,0.0605,0.046706
12.915,0.15015,0.12798,0.05171,0.039957
13.53,0.13101,0.11122,0.044197,0.034184
14.175,0.11431,0.096657,0.03777,0.029239
14.85,0.099732,0.084003,0.032221,0.024958
15.557,0.087014,0.073006,0.027488,0.021303
16.298,0.075917,0.063448,0.02345,0.018183
17.074,0.066235,0.055141,0.020005,0.01552
17.886,0.057789,0.047923,0.017062,0.013245
18.738,0.050427,0.041662,0.014533,0.011285
19.63,0.044003,0.036219,0.012379,0.0096148
20.565,0.038397,0.031488,0.010544,0.008192
21.544,0.033505,0.027374,0.0089807,0.0069798
22.57,0.029237,0.023799,0.0076477,0.0059454
23.645,0.025517,0.020698,0.006506,0.0050588
24.771,0.02227,0.018001,0.0055347,0.0043044
25.95,0.019437,0.015655,0.0047084,0.0036624
27.186,0.016963,0.013615,0.0040055,0.0031162
28.48,0.014805,0.011841,0.0034067,0.0026509
29.836,0.012922,0.010301,0.0028954,0.0022534
31.257,0.011279,0.0089616,0.0024608,0.0019155
32.745,0.0098447,0.0077961,0.0020915,0.0016283
34.305,0.0085927,0.0067822,0.0017776,0.0013841
35.938,0.0074995,0.0059002,0.0015105,0.0011764
37.649,0.0065448,0.0051334,0.0012829,0.00099937
39.442,0.0057115,0.0044662,0.0010896,0.00084898
41.32,0.0049843,0.0038858,0.00092538,0.00072123
43.288,0.0043497,0.0033807,0.00078593,0.0006127
45.349,0.0037952,0.002941,0.00066739,0.00052044
47.508,0.0033102,0.0025579,0.00056654,0.00044196
49.77,0.0028872,0.0022246,0.00048093,0.00037532
52.14,0.0025182,0.0019348,0.00040826,0.00031872
54.623,0.0021963,0.0016828,0.00034656,0.00027066
57.224,0.001915,0.001463,0.00029417,0.00022984
59.948,0.0016687,0.0012713,0.00024965,0.00019516
62.803,0.0014542,0.0011047,0.00021187,0.00016571
65.793,0.0012672,0.00095989,0.00017981,0.0001407
68.926,0.0011042,0.00083409,0.0001526,0.00011947
72.208,0.00096211,0.00072456,0.00012951,0.00010145
75.646,0.00083815,0.00062916,0.00010991,8.614e-5
79.248,0.00073016,0.00054633,9.3276e-5,7.3144e-5
83.022,0.00063608,0.0004744,7.9161e-5,6.2108e-5
86.975,0.00055412,0.00041194,6.7181e-5,5.2738e-5
91.116,0.00048268,0.00035757,5.7021e-5,4.4784e-5
95.455,0.00042041,0.00031025,4.8404e-5,3.8033e-5
100.0,0.00036617,0.00026919,4.1089e-5,3.23e-5
1.0,210.97,200.84,121.63,86.561
1.0476,186.2,177.4,107.5,76.521
1.0975,164.34,156.69,95.017,67.645
1.1498,144.96,138.24,83.839,59.713
1.2045,127.8,121.83,73.864,52.642
1.2619,112.67,107.37,65.075,46.409
1.3219,99.325,94.628,57.332,40.913
1.3849,87.564,83.397,50.51,36.069
1.4508,77.094,73.419,44.417,31.746
1.5199,67.809,64.583,39.004,27.907
1.5923,59.643,56.811,34.251,24.533
1.6681,52.46,49.973,30.077,21.566
1.7475,46.141,43.959,26.412,18.959
1.8307,40.612,38.649,23.144,16.635
1.9179,35.76,33.971,20.254,14.579
2.0092,31.488,29.858,17.725,12.778
2.1049,27.726,26.244,15.512,11.199
2.2051,24.414,23.067,13.575,9.8149
2.3101,21.457,20.238,11.852,8.5835
2.4201,18.84,17.74,10.336,7.4988
2.5354,16.543,15.55,9.0142,6.5512
2.6561,14.526,13.631,7.8612,5.7232
2.7826,12.755,11.949,6.8557,4.9999
2.9151,11.161,10.447,5.9635,4.3574
3.0539,9.7544,9.1255,5.1825,3.7939
3.1993,8.5246,7.971,4.5037,3.3033
3.3516,7.4499,6.9625,3.9138,2.8761
3.5112,6.5105,6.0816,3.4012,2.5041
3.6784,5.6984,5.3109,2.9476,2.1745
3.8535,4.9897,4.6375,2.5526,1.8868
4.037,4.3692,4.0495,2.2104,1.6371
4.2292,3.8258,3.536,1.9141,1.4205
4.4306,3.35,3.0876,1.6576,1.2325
4.6416,2.9302,2.6926,1.4315,1.0666
4.8626,2.5625,2.3475,1.2356,0.9225
5.0941,2.2409,2.0466,1.0665,0.79786
5.3367,1.9597,1.7843,0.9205,0.69004
5.5908,1.7137,1.5556,0.7945,0.59679
5.857,1.4974,1.3547,0.68408,0.51487
6.1359,1.3082,1.1796,0.58879,0.44403
6.4281,1.143,1.0272,0.50678,0.38293
6.7342,0.99855,0.89441,0.43619,0.33024
7.0548,0.87237,0.7788,0.37543,0.28479
7.3907,0.76171,0.67753,0.32237,0.24497
7.7426,0.66504,0.58938,0.27675,0.21067
8.1113,0.58064,0.5127,0.23758,0.18118
8.4975,0.50695,0.44599,0.20396,0.15581
8.9022,0.4426,0.38795,0.1751,0.13399
9.326,0.38627,0.33724,0.14994,0.1149
9.7701,0.3371,0.29316,0.12839,0.09852
10.235,0.29419,0.25483,0.10994,0.084476
10.723,0.25674,0.22151,0.094135,0.072433
11.233,0.22405,0.19255,0.0806,0.062102
11.768,0.19548,0.16733,0.068862,0.053108
12.328,0.17056,0.14541,0.058832,0.045417
12.915,0.14881,0.12636,0.050263,0.038839
13.53,0.12984,0.1098,0.042942,0.033213
14.175,0.11328,0.095417,0.036683,0.028397
14.85,0.098833,0.082923,0.031282,0.02423
15.557,0.086227,0.072064,0.026676,0.020674
16.298,0.075229,0.062627,0.022748,0.01764
17.074,0.065634,0.054426,0.019399,0.015051
17.886,0.057263,0.0473,0.016539,0.012839
18.738,0.049967,0.04112,0.014083,0.010936
19.63,0.043601,0.035748,0.011991,0.0093142
20.565,0.038045,0.031077,0.01021,0.0079333
21.544,0.033197,0.027016,0.0086935,0.006757
22.57,0.028968,0.023488,0.0074006,0.0057538
23.645,0.025282,0.020427,0.0062939,0.0048944
24.771,0.022064,0.017765,0.0053527,0.0041633
25.95,0.019257,0.01545,0.0045522,0.0035413
27.186,0.016806,0.013436,0.0038715,0.0030123
28.48,0.014667,0.011686,0.0032918,0.0025618
29.836,0.012802,0.010166,0.0027971,0.0021772
31.257,0.011173,0.0088438,0.0023767,0.0018503
32.745,0.0097518,0.0076935,0.0020194,0.0015725
34.305,0.0085112,0.0066927,0.0017159,0.0013364
35.938,0.0074281,0.0058223,0.0014578,0.0011355
37.649,0.006482,0.0050654,0.0012379,0.00096449
39.442,0.0056564,0.0044069,0.0010511,0.00081921
41.32,0.0049359,0.003834,0.00089258,0.00069581
43.288,0.0043072,0.0033356,0.00075793,0.000591
45.349,0.0037579,0.0029016,0.00064351,0.00050193
47.508,0.0032773,0.0025234,0.0005462,0.00042619
49.77,0.0028582,0.0021945,0.0004636,0.00036189
52.14,0.0024926,0.0019085,0.0003935,0.00030728
54.623,0.0021738,0.0016598,0.00033399,0.00026091
57.224,0.0018952,0.0014429,0.00028347,0.00022154
59.948,0.0016513,0.0012537,0.00024056,0.0001881
62.803,0.0014387,0.0010892,0.00020414,0.00015971
65.793,0.0012536,0.00094638,0.00017324,0.0001356
68.926,0.0010922,0.00082226,0.00014702,0.00011514
72.208,0.00095151,0.0007142,0.00012477,9.7761e-5
75.646,0.0008288,0.00062009,0.00010589,8.3013e-5
79.248,0.00072191,0.00053838,8.9867e-5,7.049e-5
83.022,0.00062881,0.00046744,7.6269e-5,5.9856e-5
86.975,0.00054771,0.00040584,6.4728e-5,5.0826e-5
91.116,0.00047703,0.00035223,5.4942e-5,4.3163e-5
95.455,0.00041543,0.00030558,4.6644e-5,3.666e-5
100.0,0.00036178,0.00026511,3.9599e-5,3.1136e-5
1.0,210.48,200.17,120.93,86.042
1.0476,185.75,176.78,106.86,76.045
1.0975,163.93,156.13,94.423,67.208
1.1498,144.58,137.72,83.294,59.312
1.2045,127.45,121.35,73.363,52.275
1.2619,112.35,106.93,64.616,46.072
1.3219,99.032,94.226,56.912,40.605
1.3849,87.296,83.029,50.126,35.787
1.4508,76.848,73.082,44.065,31.488
1.5199,67.584,64.275,38.683,27.672
1.5923,59.437,56.529,33.958,24.318
1.6681,52.272,49.717,29.81,21.37
1.7475,45.97,43.725,26.169,18.78
1.8307,40.456,38.436,22.923,16.472
1.9179,35.618,33.776,20.053,14.432
2.0092,31.358,29.682,17.542,12.643
2.1049,27.608,26.083,15.346,11.077
2.2051,24.306,22.921,13.425,9.7044
2.3101,21.359,20.105,11.716,8.4835
2.4201,18.752,17.62,10.213,7.4083
2.5354,16.463,15.442,8.9034,6.4694
2.6561,14.453,13.533,7.7613,5.6494
2.7826,12.689,11.86,6.7657,4.9333
2.9151,11.101,10.367,5.8826,4.2974
3.0539,9.6999,9.0532,5.1098,3.74
3.1993,8.4754,7.9058,4.4385,3.2548
3.3516,7.4053,6.9038,3.8553,2.8326
3.5112,6.4703,6.0287,3.3488,2.4651
3.6784,5.6623,5.2635,2.9009,2.1396
3.8535,4.9574,4.5952,2.5108,1.8556
4.037,4.3402,4.0116,2.1732,1.6093
4.2292,3.7998,3.5022,1.881,1.3957
4.4306,3.3267,3.0574,1.6281,1.2104
4.6416,2.9095,2.6658,1.4053,1.0469
4.8626,2.5441,2.3237,1.2124,0.90503
5.0941,2.2245,2.0255,1.0459,0.78235
5.3367,1.9451,1.7655,0.90229,0.67629
5.5908,1.7007,1.5389,0.77839,0.58461
5.857,1.4859,1.34,0.66988,0.50411
6.1359,1.298,1.1666,0.57629,0.43454
6.4281,1.1339,1.0157,0.49577,0.37456
6.7342,0.99054,0.88425,0.4265,0.32286
7.0548,0.86528,0.76983,0.36691,0.2783
7.3907,0.75545,0.66964,0.3149,0.23927
7.7426,0.65953,0.58245,0.27021,0.20568
8.1113,0.57578,0.5066,0.23186,0.17679
8.4975,0.50266,0.44063,0.19895,0.15197
8.9022,0.43883,0.38325,0.17072,0.13062
9.326,0.38295,0.33312,0.14612,0.11196
9.7701,0.33419,0.28955,0.12506,0.09596
10.235,0.29163,0.25167,0.10704,0.082244
10.723,0.25449,0.21874,0.091611,0.070487
11.233,0.22207,0.19012,0.078403,0.060406
11.768,0.19375,0.16521,0.066955,0.051636
12.328,0.16904,0.14356,0.057179,0.044139
12.915,0.14748,0.12474,0.048829,0.03773
13.53,0.12867,0.10839,0.041699,0.032251
14.175,0.11226,0.094187,0.035605,0.027563
14.85,0.09794,0.081851,0.030351,0.023509
15.557,0.085447,0.07113,0.025872,0.020051
16.298,0.074546,0.061814,0.022053,0.017102
17.074,0.065036,0.053717,0.018799,0.014586
17.886,0.05674,0.046683,0.016021,0.012437
18.738,0.04951,0.040583,0.013637,0.01059
19.63,0.043201,0.03528,0.011607,0.0090166
20.565,0.037696,0.03067,0.0098796,0.0076771
21.544,0.032892,0.026662,0.0084092,0.0065365
22.57,0.028701,0.023179,0.0071561,0.0055642
23.645,0.025048,0.020159,0.0060841,0.0047316
24.771,0.02186,0.017531,0.0051726,0.0040236
25.95,0.019078,0.015247,0.0043977,0.0034215
27.186,0.016649,0.01326,0.0037389,0.0029096
28.48,0.01453,0.011532,0.0031781,0.0024737
29.836,0.012682,0.010032,0.0026998,0.0021018
31.257,0.011068,0.0087269,0.0022934,0.0017858
32.745,0.0096596,0.0075916,0.0019482,0.0015173
34.305,0.0084304,0.006604,0.001655,0.0012891
35.938,0.0073572,0.005745,0.0014056,0.0010951
37.649,0.0064197,0.004998,0.0011934,0.00093001
39.442,0.0056017,0.0043481,0.0010131,0.00078978
41.32,0.0048878,0.0037827,0.00086015,0.00067069
43.288,0.004265,0.0032908,0.00073025,0.00056956
45.349,0.0037207,0.0028625,0.0006199,0.00048363
47.508,0.0032446,0.0024892,0.00052609,0.00041061
49.77,0.0028294,0.0021647,0.00044647,0.00034861
52.14,0.0024673,0.0018824,0.00037891,0.00029597
54.623,0.0021515,0.0016369,0.00032157,0.00025128
57.224,0.0018755,0.001423,0.00027289,0.00021334
59.948,0.0016339,0.0012362,0.00023157,0.00018113
62.803,0.0014234,0.0010739,0.00019651,0.00015378
65.793,0.00124,0.00093297,0.00016675,0.00013056
68.926,0.0010803,0.00081052,0.0001415,0.00011085
72.208,0.00094098,0.00070392,0.00012009,9.4121e-5
75.646,0.00081951,0.00061108,0.00010192,7.9924e-5
79.248,0.00071371,0.00053049,8.6498e-5,6.7869e-5
83.022,0.00062158,0.00046053,7.3412e-5,5.7631e-5
86.975,0.00054133,0.00039979,6.2305e-5,4.8938e-5
91.116,0.00047141,0.00034694,5.2889e-5,4.1562e-5
95.455,0.00041048,0.00030094,4.4906e-5,3.5303e-5
100.0,0.00035742,0.00026105,3.8128e-5,2.9987e-5
1.0,209.97,199.48,120.2,85.509
1.0476,185.29,176.15,106.19,75.556
1.0975,163.51,155.54,93.813,66.762
1.1498,144.19,137.19,82.736,58.904
1.2045,127.09,120.87,72.852,51.901
1.2619,112.02,106.49,64.149,45.73
1.3219,98.734,93.818,56.485,40.293
1.3849,87.024,82.656,49.737,35.503
1.4508,76.6,72.742,43.711,31.229
1.5199,67.358,63.965,38.36,27.436
1.5923,59.231,56.247,33.664,24.104
1.6681,52.084,49.46,29.543,21.176
1.7475,45.8,43.492,25.927,18.603
1.8307,40.301,38.224,22.703,16.312
1.9179,35.477,33.584,19.854,14.286
2.0092,31.231,29.508,17.363,12.512
2.1049,27.492,25.926,15.184,10.958
2.2051,24.201,22.778,13.279,9.597
2.3101,21.264,19.977,11.584,8.3866
2.4201,18.666,17.504,10.095,7.321
2.5354,16.385,15.337,8.7966,6.3908
2.6561,14.383,13.438,7.6654,5.5787
2.7826,12.625,11.775,6.6796,4.8698
2.9151,11.044,10.29,5.8055,4.2405
3.0539,9.648,8.9843,5.0408,3.689
3.1993,8.4285,7.8439,4.3768,3.2092
3.3516,7.3631,6.8482,3.8003,2.7917
3.5112,6.4323,5.9788,3.2997,2.4286
3.6784,5.6282,5.219,2.8571,2.107
3.8535,4.927,4.5555,2.472,1.8266
4.037,4.3131,3.9763,2.1387,1.5835
4.2292,3.7756,3.4707,1.8504,1.3727
4.4306,3.3051,3.0294,1.6009,1.19
4.6416,2.8903,2.6409,1.3813,1.0289
4.8626,2.527,2.3017,1.1911,0.88906
5.0941,2.2094,2.006,1.0272,0.76823
5.3367,1.9316,1.7483,0.88575,0.66382
5.5908,1.6888,1.5236,0.7638,0.57359
5.857,1.4753,1.3265,0.65706,0.49441
6.1359,1.2887,1.1548,0.56503,0.42601
6.4281,1.1257,1.0052,0.48589,0.36707
6.7342,0.98327,0.87507,0.41784,0.31628
7.0548,0.85887,0.76174,0.35931,0.27251
7.3907,0.74981,0.66255,0.30826,0.23421
7.7426,0.65456,0.57623,0.26442,0.20125
8.1113,0.57141,0.50115,0.22681,0.17293
8.4975,0.49882,0.43585,0.19454,0.14859
8.9022,0.43544,0.37905,0.16687,0.12767
9.326,0.37998,0.32946,0.14278,0.1094
9.7701,0.33158,0.28634,0.12216,0.093728
10.235,0.28934,0.24887,0.10451,0.080303
10.723,0.25248,0.2163,0.08942,0.068799
11.233,0.22032,0.18798,0.0765,0.05894
11.768,0.19221,0.16334,0.065309,0.050366
12.328,0.1677,0.14193,0.055754,0.043039
12.915,0.1463,0.12333,0.047597,0.036778
13.53,0.12764,0.10716,0.040633,0.031427
14.175,0.11136,0.09311,0.034684,0.02685
14.85,0.097151,0.080913,0.029557,0.022894
15.557,0.084757,0.070314,0.025187,0.019521
16.298,0.073943,0.061103,0.021464,0.016645
17.074,0.064509,0.053098,0.01829,0.014192
17.886,0.056279,0.046144,0.015584,0.012098
18.738,0.049107,0.040114,0.013261,0.010298
19.63,0.042849,0.034872,0.011284,0.0087663
20.565,0.037387,0.030315,0.0096022,0.0074621
21.544,0.032622,0.026353,0.0081709,0.0063519
22.57,0.028465,0.022911,0.0069516,0.0054057
23.645,0.024842,0.019925,0.0059089,0.0045958
24.771,0.021679,0.017328,0.0050226,0.0039073
25.95,0.018919,0.01507,0.0042692,0.0033219
27.186,0.016511,0.013105,0.0036288,0.0028243
28.48,0.014409,0.011398,0.0030839,0.0024007
29.836,0.012575,0.009915,0.0026193,0.0020394
31.257,0.010974,0.008625,0.0022246,0.0017325
32.745,0.0095775,0.0075028,0.0018895,0.0014717
34.305,0.0083584,0.0065266,0.0016048,0.0012502
35.938,0.007294,0.0056775,0.0013628,0.001062
37.649,0.0063641,0.004939,0.0011568,0.00090172
39.442,0.0055528,0.0042966,0.00098201,0.00076566
41.32,0.0048448,0.0037377,0.00083361,0.00065013
43.288,0.0042271,0.0032515,0.00070763,0.00055203
45.349,0.0036874,0.0028282,0.00060063,0.00046871
47.508,0.0032152,0.0024592,0.0005097,0.00039791
49.77,0.0028035,0.0021384,0.00043253,0.0003378
52.14,0.0024445,0.0018594,0.00036705,0.00028678
54.623,0.0021314,0.0016168,0.00031148,0.00024346
57.224,0.0018578,0.0014054,0.00026432,0.00020669
59.948,0.0016182,0.0012208,0.00022429,0.00017548
62.803,0.0014096,0.0010604,0.00019033,0.00014898
65.793,0.0012278,0.00092113,0.00016151,0.00012649
68.926,0.0010695,0.00080014,0.00013705,0.00010739
72.208,0.00093148,0.00069482,0.00011631,9.1184e-5
75.646,0.00081112,0.00060311,9.8716e-5,7.7433e-5
79.248,0.00070632,0.00052351,8.3785e-5,6.5756e-5
83.022,0.00061505,0.00045441,7.1113e-5,5.584e-5
86.975,0.00053558,0.00039443,6.0357e-5,4.742e-5
91.116,0.00046634,0.00034224,5.124e-5,4.0275e-5
95.455,0.00040601,0.00029684,4.3511e-5,3.4213e-5
100.0,0.00035349,0.00025745,3.6947e-5,2.9064e-5
1.0,209.46,198.78,119.46,84.97
1.0476,184.82,175.5,105.52,75.064
1.0975,163.08,154.95,93.197,66.311
1.1498,143.8,136.65,82.173,58.492
1.2045,126.73,120.37,72.337,51.525
1.2619,111.69,106.04,63.679,45.387
1.3219,98.435,93.406,56.057,39.981
1.3849,86.752,82.281,49.347,35.218
1.4508,76.352,72.401,43.356,30.97
1.5199,67.132,63.654,38.037,27.2
1.5923,59.025,55.964,33.371,23.889
1.6681,51.897,49.203,29.277,20.981
1.7475,45.63,43.259,25.686,18.427
1.8307,40.147,38.013,22.485,16.152
1.9179,35.337,33.393,19.657,14.142
2.0092,31.104,29.334,17.184,12.381
2.1049,27.377,25.769,15.023,10.84
2.2051,24.097,22.637,13.134,9.4907
2.3101,21.17,19.849,11.454,8.2908
2.4201,18.58,17.389,9.9774,7.2349
2.5354,16.308,15.233,8.6912,6.3133
2.6561,14.313,13.345,7.5709,5.5092
2.7826,12.562,11.691,6.5949,4.8074
2.9151,10.987,10.215,5.7297,4.1845
3.0539,9.597,8.9165,4.9731,3.6389
3.1993,8.3826,7.783,4.3164,3.1644
3.3516,7.3217,6.7936,3.7464,2.7518
3.5112,6.3951,5.9299,3.2517,2.3929
3.6784,5.595,5.1754,2.8145,2.0753
3.8535,4.8973,4.5167,2.4341,1.7984
4.037,4.2866,3.9418,2.1051,1.5584
4.2292,3.752,3.44,1.8206,1.3505
4.4306,3.2841,3.0021,1.5745,1.1703
4.6416,2.8716,2.6168,1.358,1.0114
4.8626,2.5104,2.2803,1.1706,0.87362
5.0941,2.1947,1.9871,1.009,0.7546
5.3367,1.9186,1.7316,0.86978,0.65178
5.5908,1.6773,1.5089,0.74974,0.56297
5.857,1.4652,1.3136,0.64471,0.48508
6.1359,1.2797,1.1434,0.55421,0.41782
6.4281,1.1177,0.99519,0.47641,0.35988
6.7342,0.97627,0.86623,0.40953,0.30997
7.0548,0.85269,0.75396,0.35204,0.26698
7.3907,0.74437,0.65573,0.30192,0.22938
7.7426,0.64978,0.57025,0.25888,0.19703
8.1113,0.56721,0.49591,0.22198,0.16924
8.4975,0.49512,0.43126,0.19034,0.14537
8.9022,0.4322,0.37504,0.16321,0.12487
9.326,0.37714,0.32595,0.1396,0.10696
9.7701,0.32909,0.28328,0.1194,0.091609
10.235,0.28716,0.24619,0.10212,0.078462
10.723,0.25057,0.21396,0.087343,0.067201
11.233,0.21864,0.18594,0.074699,0.057552
11.768,0.19074,0.16157,0.063752,0.049166
12.328,0.16641,0.14038,0.054409,0.042001
12.915,0.14518,0.12198,0.046435,0.03588
13.53,0.12666,0.10598,0.039629,0.030651
14.175,0.1105,0.092085,0.033816,0.02618
14.85,0.096398,0.080022,0.02881,0.022317
15.557,0.084098,0.069538,0.024544,0.019024
16.298,0.073367,0.060428,0.02091,0.016216
17.074,0.064005,0.052511,0.017814,0.013823
17.886,0.055839,0.045633,0.015174,0.011781
18.738,0.048722,0.039669,0.012909,0.010026
19.63,0.042512,0.034485,0.010982,0.0085323
20.565,0.037093,0.029979,0.009343,0.0072613
21.544,0.032365,0.026061,0.0079485,0.0061795
22.57,0.02824,0.022656,0.0067608,0.0052578
23.645,0.024644,0.019703,0.0057456,0.0044693
24.771,0.021507,0.017135,0.0048829,0.0037991
25.95,0.018768,0.014902,0.0041496,0.0032293
27.186,0.016378,0.012959,0.0035265,0.002745
28.48,0.014293,0.011271,0.0029964,0.0023329
29.836,0.012473,0.009804,0.0025446,0.0019815
31.257,0.010885,0.0085282,0.0021609,0.0016831
32.745,0.009499,0.0074184,0.001835,0.0014296
34.305,0.0082895,0.006453,0.0015583,0.0012143
35.938,0.0072335,0.0056133,0.0013231,0.0010312
37.649,0.0063108,0.0048829,0.0011231,0.00087556
39.442,0.0055059,0.0042476,0.00095324,0.00074337
41.32,0.0048036,0.0036949,0.0008091,0.00063115
43.288,0.0041909,0.0032142,0.00068675,0.00053586
45.349,0.0036555,0.0027955,0.00058286,0.00045494
47.508,0.0031871,0.0024306,0.00049459,0.0003862
49.77,0.0027787,0.0021134,0.00041969,0.00032785
52.14,0.0024226,0.0018375,0.00035613,0.00027831
54.623,0.0021121,0.0015977,0.00030219,0.00023626
57.224,0.0018407,0.0013886,0.00025643,0.00020057
59.948,0.0016032,0.0012061,0.0002176,0.00017029
62.803,0.0013963,0.0010475,0.00018465,0.00014458
65.793,0.0012161,0.00090983,0.00015669,0.00012275
68.926,0.0010591,0.00079024,0.00013296,0.00010421
72.208,0.00092234,0.00068614,0.00011284,8.8489e-5
75.646,0.00080305,0.00059551,9.578e-5,7.5149e-5
79.248,0.0006992,0.00051684,8.1298e-5,6.382e-5
83.022,0.00060877,0.00044857,6.9006e-5,5.4199e-5
86.975,0.00053004,0.00038931,5.8573e-5,4.6028e-5
91.116,0.00046145,0.00033776,4.973e-5,3.9097e-5
95.455,0.00040171,0.00029291,4.2233e-5,3.3215e-5
100.0,0.00034971,0.00025402,3.5867e-5,2.8219e-5
1.0,208.95,198.07,118.73,84.432
1.0476,184.35,174.86,104.84,74.571
1.0975,162.65,154.36,92.582,65.861
1.1498,143.41,136.11,81.609,58.081
1.2045,126.38,119.88,71.822,51.149
1.2619,111.36,105.58,63.209,45.044
1.3219,98.136,92.995,55.628,39.668
1.3849,86.479,81.906,48.956,34.933
1.4508,76.104,72.059,43.0,30.711
1.5199,66.906,63.343,37.714,26.965
1.5923,58.819,55.681,33.077,23.675
1.6681,51.71,48.946,29.011,20.787
1.7475,45.46,43.026,25.444,18.251
1.8307,39.993,37.802,22.266,15.993
1.9179,35.197,33.202,19.459,13.997
2.0092,30.977,29.161,17.006,12.251
2.1049,27.263,25.613,14.862,10.722
2.2051,23.993,22.496,12.988,9.3844
2.3101,21.076,19.721,11.323,8.1951
2.4201,18.495,17.274,9.8601,7.1487
2.5354,16.231,15.13,8.5859,6.2359
2.6561,14.244,13.252,7.4764,5.4396
2.7826,12.5,11.607,6.5102,4.7449
2.9151,10.931,10.139,5.654,4.1286
3.0539,9.546,8.8486,4.9055,3.5889
3.1993,8.3366,7.7221,4.256,3.1197
3.3516,7.2803,6.739,3.6926,2.7119
3.5112,6.3578,5.881,3.2037,2.3573
3.6784,5.5617,5.1318,2.7718,2.0436
3.8535,4.8676,4.4779,2.3962,1.7702
4.037,4.2601,3.9073,2.0715,1.5334
4.2292,3.7284,3.4094,1.7908,1.3282
4.4306,3.263,2.9749,1.5481,1.1505
4.6416,2.8529,2.5926,1.3347,0.99394
4.8626,2.4939,2.259,1.15,0.85818
5.0941,2.18,1.9682,0.99091,0.74096
5.3367,1.9056,1.7149,0.85381,0.63975
5.5908,1.6657,1.4941,0.73567,0.55235
5.857,1.455,1.3006,0.63237,0.47575
6.1359,1.2707,1.1319,0.54339,0.40962
